,order_city,order_country,order_item_discount_rate,order_item_product_price,order_item_quantity,order_profit_per_order,order_region,order_state,label,distance_normalized,is_international,order_weekofyear,order_month,order_hour,shipping_day_of_week,order_shipping_time,payment_type_DEBIT,payment_type_PAYMENT,payment_type_TRANSFER,customer_segment_Corporate,customer_segment_Home Office,market_Europe,market_LATAM,market_Pacific Asia,market_USCA,shipping_mode_Same Day,shipping_mode_Second Class,shipping_mode_Standard Class,product_name_encoded,category_name_encoded,department_name_encoded
2164,0.0011577051710830975,0.02321842037561101,0.04,0.024894847115087926,0.0,0.7174475526863853,0.04650115770517108,0.0016079238487265242,-1,0.0273654452269465,0.0,0.038461538461538464,0.0,0.5652173913043478,0.16666666666666666,0.8181818181818182,True,False,False,False,False,False,True,False,False,False,False,True,0.300643553134659,0.300643553134659,0.32336309750333364
12172,0.0005788525855415488,0.08676357087728326,0.4,0.018666468719136162,0.25,0.7142536496411644,0.16323642912271674,0.03183689220478518,1,0.3200535025951453,0.0,0.42307692307692313,0.4545454545454545,0.5217391304347826,0.5,0.9999999999999999,False,True,False,True,False,True,False,False,False,False,True,False,0.36330878525060545,0.3667856261323681,0.3203366052064611
7822,0.0012863390789812194,0.0033444816053511705,0.04,0.07466587487654465,0.0,0.7182423090128645,0.05357602263956779,0.0018008747105737071,0,0.4388706363588271,0.0,0.15384615384615385,0.09090909090909091,0.043478260869565216,0.16666666666666666,0.8181818181818182,True,False,False,True,False,True,False,False,False,True,False,False,0.3391831162029442,0.3391831162029442,0.33114408959120467
451,0.005081039361975817,0.04971700540262413,0.68,0.024894847115087926,0.0,0.7105959894871107,0.08811422691021353,0.013570877283251865,0,0.4374098535915549,0.0,0.4038461538461539,0.36363636363636365,0.34782608695652173,0.8333333333333333,0.8181818181818182,False,False,False,False,True,False,True,False,False,False,False,True,0.2999489313685777,0.2999489313685777,0.3177185078341385
6004,0.00019295086184718292,0.08676357087728326,0.72,0.07466587487654465,0.0,0.7091616050764227,0.16323642912271674,0.03183689220478518,1,0.4799485085679134,0.0,0.5769230769230769,0.5454545454545454,0.08695652173913043,0.8333333333333333,0.4545454545454545,True,False,False,True,False,True,False,False,False,False,True,False,0.3363828823328856,0.3363828823328856,0.33926004191452325
3609,0.0005788525855415488,0.04045536403395935,0.12,0.11822096855452903,0.0,0.7366351382388295,0.05357602263956779,0.03678929765886288,0,0.2859461455467058,0.0,0.9615384615384616,0.9999999999999999,0.5217391304347826,0.8333333333333333,0.4545454545454545,False,True,False,False,False,True,False,False,False,False,False,True,0.31883318809980205,0.31883318809980205,0.3363528682670732
12339,0.0007718034473887317,0.018909184461023926,0.8,0.024894847115087926,0.5,0.7237348618004721,0.057756624646256756,0.002701312065860561,1,0.4378816886620811,0.0,0.2692307692307693,0.2727272727272727,0.7826086956521738,0.16666666666666666,0.2727272727272727,True,False,False,True,False,True,False,False,False,False,False,False,0.29959980210395043,0.29959980210395043,0.3260117435225974
2671,0.0005145356315924878,0.04971700540262413,0.64,0.018666468719136162,0.0,0.7103844075986758,0.08811422691021353,0.013570877283251865,1,0.5017975462799651,0.0,0.5576923076923077,0.5454545454545454,0.043478260869565216,0.5,0.4545454545454545,False,True,False,False,False,False,True,False,False,False,False,True,0.36330878525060545,0.3667856261323681,0.3203366052064611
3696,0.005081039361975817,0.04971700540262413,1.0,0.07466587487654465,0.0,0.7132001604889014,0.08811422691021353,0.013570877283251865,1,0.2682816498566667,0.0,0.46153846153846156,0.4545454545454545,0.17391304347826086,0.8333333333333333,0.8181818181818182,False,False,False,False,True,False,True,False,False,True,False,False,0.3363828823328856,0.3363828823328856,0.33926004191452325
15360,0.0012863390789812194,0.004952405454077695,0.68,0.11822096855452903,0.0,0.7341423653403574,0.00990481090815539,0.0012863390789812194,1,0.4906969590468157,0.0,0.38461538461538464,0.36363636363636365,0.17391304347826086,0.3333333333333333,0.9999999999999999,True,False,False,False,False,False,False,False,False,False,False,True,0.31883318809980205,0.31883318809980205,0.3363528682670732
3412,0.0014149729868793415,0.1386030357602264,0.8,0.2426578711925304,0.0,0.750336087789014,0.03190120915873424,0.0034731155132492926,1,0.1084612784075053,0.0,0.13461538461538464,0.09090909090909091,0.7826086956521738,0.5,0.6363636363636364,False,True,False,False,False,False,False,False,True,False,False,True,0.3670615102330107,0.3670615102330107,0.34930735603982865
7632,0.0031515307435039876,0.019102135322871108,0.36,0.024882402802608502,0.75,0.6639375397045463,0.03228711088242861,0.0038590172369436584,0,0.5233591844560634,0.0,0.23076923076923078,0.1818181818181818,0.043478260869565216,0.8333333333333333,0.4545454545454545,True,False,False,False,False,False,False,True,False,False,False,True,0.36289128830773687,0.36289128830773687,0.35508629785476026
10101,0.0002572678157962439,0.004952405454077695,0.16,0.2426578711925304,0.0,0.7926016103660932,0.00990481090815539,0.00038590172369436584,0,0.7551769714690155,0.0,0.7307692307692307,0.7272727272727273,0.30434782608695654,0.6666666666666666,0.2727272727272727,False,True,False,False,False,False,False,False,False,False,False,True,0.34463538055860893,0.34463538055860893,0.33674693595775035
5518,0.0002572678157962439,0.002572678157962439,0.6,0.018666468719136162,0.0,0.7146733513147427,0.03228711088242861,0.0002572678157962439,1,0.6533620671659083,0.0,0.019230769230769232,0.0,0.3913043478260869,0.8333333333333333,0.8181818181818182,False,False,False,False,False,False,False,True,False,False,False,True,0.3594475908827524,0.36360028073116235,0.3177185078341385
1085,0.0031515307435039876,0.019102135322871108,0.4,0.031110781198560273,0.25,0.7031414723821194,0.03228711088242861,0.0038590172369436584,-1,0.5031738033384588,0.0,0.8076923076923077,0.8181818181818182,0.5652173913043478,0.16666666666666666,0.8181818181818182,True,False,False,True,False,False,False,True,False,False,False,True,0.3119867424990229,0.3129647286504102,0.3379194995210432
3637,0.005852842809364548,0.05029585798816568,0.04,0.18043630879540987,0.0,0.47385614181721525,0.16323642912271674,0.005852842809364548,1,0.4084038951305221,0.0,0.9230769230769231,0.9999999999999999,0.5652173913043478,0.8333333333333333,0.9999999999999999,True,False,False,True,False,True,False,False,False,False,False,False,0.3586873366122773,0.3586873366122773,0.3436328557153468
5677,0.007782351427836377,0.010226395677900695,0.6,0.2426578711925304,0.0,0.7513592408443569,0.16323642912271674,0.007782351427836377,-1,0.4218991813183468,0.0,0.7307692307692307,0.7272727272727273,0.21739130434782608,0.8333333333333333,0.2727272727272727,False,True,False,True,False,True,False,False,False,False,False,True,0.3670615102330107,0.3670615102330107,0.34930735603982865
7104,0.0009647543092359146,0.01781579624388989,0.0,0.07466587487654465,0.0,0.6645319403235511,0.04617957293542578,0.0015436068947774634,1,0.7668050538832839,0.0,0.6346153846153846,0.6363636363636364,0.043478260869565216,0.6666666666666666,0.8181818181818182,True,False,False,False,False,False,False,True,False,False,False,False,0.3403724668448331,0.3403724668448331,0.3192289787307593
11606,0.007782351427836377,0.010226395677900695,0.28,0.055999406157408484,0.25,0.7467252447612357,0.16323642912271674,0.007782351427836377,1,0.4525089982011374,0.0,0.5961538461538461,0.6363636363636364,0.30434782608695654,0.0,0.2727272727272727,False,True,False,False,False,True,False,False,False,False,True,False,0.3498545826119507,0.3553644730714083,0.3500460726181817
6999,0.0005145356315924878,0.1386030357602264,0.72,0.018666468719136162,0.25,0.7101909773530249,0.023990223822999743,0.006431695394906097,1,0.0884300467166151,0.0,0.9807692307692307,0.9999999999999999,0.2608695652173913,0.5,0.9999999999999999,False,False,True,False,True,False,False,False,True,False,False,True,0.3769650617304155,0.37936014961657655,0.3260117435225974
2157,0.0010933882171340365,0.018909184461023926,0.64,0.18043630879540987,0.0,0.7184635323600685,0.057756624646256756,0.0032158476974530484,1,0.512726170918866,0.0,0.17307692307692307,0.1818181818181818,0.6521739130434783,0.0,0.2727272727272727,False,False,False,False,False,True,False,False,False,False,True,False,0.3586873366122773,0.3586873366122773,0.3436328557153468
8638,0.013828145099048108,0.1386030357602264,0.36,0.031110781198560273,0.75,0.745227217978526,0.042063287882685874,0.017365577566246463,-1,0.2075775517409661,0.0,0.5576923076923077,0.5454545454545454,0.9565217391304348,0.3333333333333333,0.2727272727272727,False,True,False,True,False,False,False,False,True,False,False,True,0.3338183847671654,0.3342969635137408,0.33926004191452325
5854,0.00019295086184718292,0.04971700540262413,0.52,0.2426578711925304,0.0,0.6876261068878984,0.08811422691021353,0.0009647543092359146,1,0.2258430173106932,0.0,0.9615384615384616,0.9999999999999999,0.2608695652173913,0.5,0.2727272727272727,True,False,False,True,False,False,True,False,False,False,False,True,0.34463538055860893,0.34463538055860893,0.33674693595775035
10408,0.0010290712631849757,0.00199382557242089,0.8,0.024894847115087926,0.5,0.7281997529228886,0.00990481090815539,0.0010290712631849757,1,0.4880762793523892,0.0,0.46153846153846156,0.4545454545454545,0.7391304347826086,0.5,0.6363636363636364,False,False,True,False,False,False,False,False,False,False,True,False,0.300643553134659,0.300643553134659,0.32336309750333364
4647,0.00032158476974530485,0.011512734756881913,0.28,0.031110781198560273,0.5,0.7366895368909494,0.08811422691021353,0.0010933882171340365,1,0.333948146108892,0.0,0.3269230769230769,0.36363636363636365,0.21739130434782608,0.5,0.2727272727272727,True,False,False,False,False,False,True,False,False,False,True,False,0.3119867424990229,0.3129647286504102,0.3379194995210432
11809,0.00032158476974530485,0.03112940571134551,0.8,0.11822096855452903,0.0,0.7168510787050603,0.04868793413943916,0.0053383071777720606,1,0.747852525363385,0.0,0.2692307692307693,0.2727272727272727,0.43478260869565216,1.0,0.9999999999999999,True,False,False,False,False,False,False,True,False,False,False,True,0.3352538683613844,0.3352538683613844,0.34930735603982865
3752,0.00012863390789812196,0.008425520967326988,0.16,0.024882402802608502,1.0,0.7343287089666299,0.08811422691021353,0.00012863390789812196,1,0.0821848808372349,0.0,0.3653846153846154,0.36363636363636365,0.43478260869565216,0.5,0.2727272727272727,False,True,False,False,False,False,True,False,False,False,False,False,0.335778220485491,0.335778220485491,0.34930735603982865
8412,0.0011577051710830975,0.03112940571134551,0.08,0.024894847115087926,0.75,0.5536969248884394,0.04868793413943916,0.005981476717262671,-1,0.731113687197688,0.0,0.9423076923076923,0.9999999999999999,0.30434782608695654,0.5,0.2727272727272727,False,True,False,False,True,False,False,True,False,False,False,True,0.300643553134659,0.300643553134659,0.32336309750333364
3093,0.0005788525855415488,0.011512734756881913,0.0,0.024882402802608502,0.25,0.7216832443297216,0.08811422691021353,0.0011577051710830975,1,0.3539682336094266,0.0,0.3461538461538462,0.36363636363636365,0.43478260869565216,0.0,0.2727272727272727,False,True,False,True,False,False,True,False,False,False,False,True,0.3336367761876686,0.3336367761876686,0.3363528682670732
4021,0.00019295086184718292,0.04045536403395935,0.48,0.018666468719136162,0.25,0.7011369539315966,0.05357602263956779,0.03678929765886288,1,0.3524228498587087,0.0,0.8076923076923077,0.8181818181818182,0.43478260869565216,0.5,0.2727272727272727,False,False,True,True,False,True,False,False,False,False,True,False,0.37317825976592334,0.3755333956423862,0.32336309750333364
14777,0.0005145356315924878,0.05029585798816568,0.48,0.2426578711925304,0.0,0.5989838467295432,0.16323642912271674,0.004437869822485207,0,0.4418203419318146,0.0,0.9423076923076923,0.9999999999999999,0.7391304347826086,0.16666666666666666,0.4545454545454545,True,False,False,False,False,True,False,False,False,False,False,True,0.37201006789594754,0.37201006789594754,0.35508629785476026
8692,0.013828145099048108,0.1386030357602264,0.2,0.18043630879540987,0.0,0.7497540659765657,0.042063287882685874,0.017365577566246463,-1,0.0006674627142355,0.0,0.673076923076923,0.7272727272727273,0.9565217391304348,0.8333333333333333,0.2727272727272727,False,True,False,False,False,False,False,False,True,False,False,True,0.3586873366122773,0.3586873366122773,0.3436328557153468
2074,6.431695394906098e-05,0.019102135322871108,0.8,0.024882402802608502,1.0,0.7161043628722621,0.03228711088242861,6.431695394906098e-05,1,0.5354635549229434,0.0,0.7884615384615384,0.8181818181818182,0.9130434782608695,0.6666666666666666,0.9999999999999999,False,True,False,True,False,False,False,True,False,False,False,False,0.36289128830773687,0.36289128830773687,0.35508629785476026
9845,0.005081039361975817,0.04971700540262413,0.64,0.006222156239712053,0.0,0.7076505994133314,0.08811422691021353,0.013570877283251865,-1,0.3905147566696664,0.0,0.5769230769230769,0.6363636363636364,0.043478260869565216,0.8333333333333333,0.2727272727272727,False,True,False,True,False,False,True,False,False,False,False,True,0.31419842418395244,0.31097474241468454,0.34781391171910786
11565,0.0002572678157962439,0.03112940571134551,0.2,0.031110781198560273,0.25,0.7070755019028655,0.04868793413943916,0.0009647543092359146,1,0.8254865063626928,0.0,0.6153846153846154,0.6363636363636364,0.43478260869565216,0.6666666666666666,0.2727272727272727,False,False,True,False,False,False,False,True,False,False,False,True,0.3338183847671654,0.3342969635137408,0.33926004191452325
6358,0.002122459480319012,0.014728582454334962,0.4,0.18043630879540987,0.0,0.7689378660129301,0.12921276048366348,0.012155904296372524,1,0.1312967150920682,0.0,0.5961538461538461,0.6363636363636364,0.30434782608695654,0.5,0.9999999999999999,False,False,False,True,False,False,True,False,False,False,False,True,0.3655037460379755,0.3655037460379755,0.3363528682670732
6096,0.00019295086184718292,0.04045536403395935,0.64,0.07466587487654465,0.0,0.7320265999416842,0.05357602263956779,0.03678929765886288,1,0.4168874884778253,0.0,0.07692307692307693,0.0,0.9565217391304348,0.16666666666666666,0.9999999999999999,False,False,True,False,False,True,False,False,False,False,True,False,0.3391831162029442,0.3391831162029442,0.33114408959120467
13131,0.0005788525855415488,0.03112940571134551,0.52,0.18043630879540987,0.0,0.7681426103023317,0.04868793413943916,0.0053383071777720606,1,0.7022666915830297,0.0,0.7692307692307693,0.8181818181818182,0.6521739130434783,0.0,0.4545454545454545,False,False,False,False,True,False,False,True,False,False,True,False,0.3655037460379755,0.3655037460379755,0.3363528682670732
6913,0.0005788525855415488,0.08676357087728326,0.52,0.18043630879540987,0.0,0.6248917873640814,0.16323642912271674,0.005917159763313609,1,0.3205432157445475,0.0,0.17307692307692307,0.1818181818181818,0.21739130434782608,0.0,0.2727272727272727,False,True,False,True,False,True,False,False,False,False,True,False,0.3575861989754898,0.3575861989754898,0.35508629785476026
4333,0.005081039361975817,0.04971700540262413,0.52,0.024882402802608502,1.0,0.7459726585691393,0.08811422691021353,0.013570877283251865,-1,0.4341887309437422,0.0,0.5961538461538461,0.6363636363636364,0.13043478260869565,0.16666666666666666,0.9999999999999999,False,False,True,False,False,False,True,False,False,False,False,True,0.34369243408263284,0.34369243408263284,0.3436328557153468
1413,0.0020581425263699513,0.019102135322871108,0.0,0.018666468719136162,0.0,0.7172214228199517,0.03228711088242861,0.0030872137895549268,-1,0.4823527066856284,0.0,0.8846153846153846,0.9090909090909091,0.8260869565217391,0.16666666666666666,0.6363636363636364,True,False,False,False,False,False,False,True,False,False,False,True,0.37317825976592334,0.3755333956423862,0.32336309750333364
8784,0.0009004373552868536,0.009583226138410086,0.28,0.055999406157408484,0.25,0.7294255218071813,0.12921276048366348,0.008875739644970414,1,0.1809776829119433,0.0,0.9615384615384616,0.9999999999999999,0.9565217391304348,0.8333333333333333,0.9999999999999999,True,False,False,True,False,False,True,False,False,False,False,True,0.3314823648200101,0.3319910327620125,0.33683512597337273
12323,0.00012863390789812196,0.03621044507332133,0.72,0.07466587487654465,0.0,0.7151106148457027,0.04708001029071263,0.0007718034473887317,0,0.6652785746321158,0.0,0.5769230769230769,0.6363636363636364,0.21739130434782608,0.8333333333333333,0.2727272727272727,False,True,False,False,False,False,False,True,False,False,False,True,0.3363828823328856,0.3363828823328856,0.33926004191452325
3367,0.0002572678157962439,0.01781579624388989,0.310494,0.024894847115087926,0.5,0.7395531841101338,0.04617957293542578,0.0002572678157962439,0,1.0,0.0,0.21153846153846156,0.1818181818181818,0.08695652173913043,0.5,0.4545454545454545,False,False,True,True,False,False,False,True,False,False,False,True,0.29959980210395043,0.29959980210395043,0.3260117435225974
10296,0.0005145356315924878,0.03112940571134551,0.08,0.031110781198560273,0.75,0.6288245856341823,0.04868793413943916,0.005981476717262671,1,0.7413115853353555,0.0,0.5384615384615384,0.5454545454545454,0.8695652173913043,0.0,0.2727272727272727,False,False,False,False,False,False,False,True,False,False,False,True,0.2935595781532187,0.29457385011566917,0.3192289787307593
5958,0.0005145356315924878,0.04045536403395935,0.16,0.2426578711925304,0.0,0.7943874775172375,0.05357602263956779,0.03678929765886288,1,0.3524289105477196,0.0,0.5192307692307693,0.5454545454545454,0.6956521739130435,1.0,0.9999999999999999,False,True,False,False,True,True,False,False,False,False,False,True,0.349619292156186,0.349619292156186,0.3436328557153468
10498,0.0043092359145870856,0.009583226138410086,0.64,0.055999406157408484,0.0,0.72505785963686,0.12921276048366348,0.008875739644970414,0,0.146707035039692,0.0,0.038461538461538464,0.0,0.13043478260869565,0.0,0.2727272727272727,False,False,True,False,False,False,True,False,False,False,True,False,0.33192829066731905,0.32925153234805893,0.3379992703272726
11369,0.0005145356315924878,0.019102135322871108,0.04,0.07466587487654465,0.0,0.7254246500757757,0.03228711088242861,0.0005145356315924878,0,0.5224076544326951,0.0,0.5192307692307693,0.5454545454545454,0.8695652173913043,1.0,0.2727272727272727,False,False,True,False,False,False,False,True,False,False,False,True,0.3403724668448331,0.3403724668448331,0.3192289787307593
14836,0.0005788525855415488,0.005659891947517366,1.0,0.031110781198560273,0.0,0.7128509920503436,0.018266014921533315,0.0005788525855415488,-1,0.3226339014358674,0.0,0.5769230769230769,0.5454545454545454,0.17391304347826086,0.3333333333333333,0.0,True,False,False,False,False,False,False,False,False,False,False,True,0.3338183847671654,0.3342969635137408,0.33926004191452325
5928,0.0014149729868793415,0.08676357087728326,0.08,0.024894847115087926,0.5,0.6569842211046261,0.16323642912271674,0.03183689220478518,-1,0.3545215873796137,0.0,0.5384615384615384,0.5454545454545454,0.9565217391304348,0.3333333333333333,0.2727272727272727,False,False,True,True,False,True,False,False,False,False,False,True,0.29883778717803866,0.29883778717803866,0.3203366052064611
2645,0.0020581425263699513,0.03563159248777978,0.2,0.07466587487654465,0.0,0.7258962179233406,0.057756624646256756,0.0036660663750964755,1,0.4949924257389533,0.0,0.21153846153846156,0.1818181818181818,0.34782608695652173,0.8333333333333333,0.6363636363636364,True,False,False,False,True,True,False,False,False,False,True,False,0.32709904103074655,0.32709904103074655,0.32066394827101274
10385,0.0005788525855415488,0.002186776434268073,0.16,0.024894847115087926,1.0,0.745501206022253,0.00990481090815539,0.0005788525855415488,0,0.6872474092681253,0.0,1.0000000000000002,0.9999999999999999,0.08695652173913043,0.3333333333333333,0.2727272727272727,True,False,False,False,False,False,False,False,False,False,False,True,0.29883778717803866,0.29883778717803866,0.3203366052064611
5240,0.0002572678157962439,0.03563159248777978,0.36,0.018666468719136162,0.25,0.7205134568084333,0.057756624646256756,0.0034731155132492926,-1,0.4054200940889536,0.0,0.23076923076923078,0.2727272727272727,0.21739130434782608,1.0,0.2727272727272727,True,False,False,False,False,True,False,False,False,False,False,True,0.37317825976592334,0.3755333956423862,0.32336309750333364
2715,0.00032158476974530485,0.05576279907383586,0.68,0.031110781198560273,0.25,0.713760561996275,0.12921276048366348,0.002186776434268073,0,0.1867863300886645,0.0,0.3076923076923077,0.2727272727272727,0.13043478260869565,1.0,0.6363636363636364,True,False,False,True,False,False,True,False,False,False,True,False,0.31917922925565956,0.320126128797724,0.33114408959120467
13362,0.0002572678157962439,0.05029585798816568,0.4,0.2750504165764714,0.0,0.795705446403208,0.16323642912271674,0.017043992796501158,0,0.4772212628540549,0.0,0.44230769230769235,0.4545454545454545,1.0,0.3333333333333333,0.2727272727272727,False,False,False,False,True,True,False,False,False,False,True,False,0.4623039366165271,0.3969211096562761,0.35943010154795263
13609,0.00012863390789812196,0.05029585798816568,0.48,0.018666468719136162,0.25,0.7233963114311148,0.16323642912271674,0.017043992796501158,0,0.4153226449587054,0.0,0.42307692307692313,0.4545454545454545,0.7391304347826086,0.16666666666666666,0.8181818181818182,False,False,True,False,True,True,False,False,False,False,True,False,0.37317825976592334,0.3755333956423862,0.32336309750333364
1284,0.00019295086184718292,0.1386030357602264,0.4,0.018666468719136162,0.0,0.7145245588180883,0.03190120915873424,0.0012220221250321586,-1,0.0396140507562941,0.0,0.07692307692307693,0.09090909090909091,0.4782608695652174,0.5,0.2727272727272727,True,False,False,True,False,False,False,False,True,False,False,True,0.36330878525060545,0.3667856261323681,0.3203366052064611
3064,0.0004502186776434268,0.04045536403395935,0.52,0.024894847115087926,0.25,0.6748860768337123,0.05357602263956779,0.03678929765886288,0,0.3525810855293341,0.0,0.44230769230769235,0.4545454545454545,0.13043478260869565,0.5,0.4545454545454545,False,True,False,True,False,True,False,False,False,False,False,True,0.29883778717803866,0.29883778717803866,0.3203366052064611
8227,0.0010933882171340365,0.03563159248777978,0.08,0.11822096855452903,0.0,0.6895235907359891,0.057756624646256756,0.0019295086184718292,-1,0.4525592855692135,0.0,0.8461538461538461,0.9090909090909091,0.30434782608695654,1.0,0.8181818181818182,False,False,True,True,False,True,False,False,False,False,False,True,0.33060090859121877,0.33060090859121877,0.33674693595775035
12567,0.0018008747105737071,0.01781579624388989,0.12,0.018666468719136162,0.0,0.7151606467412864,0.04617957293542578,0.0020581425263699513,-1,0.8559277451232464,0.0,0.5192307692307693,0.5454545454545454,0.043478260869565216,0.3333333333333333,0.2727272727272727,False,False,True,True,False,False,False,True,False,False,False,True,0.3336987823239632,0.34827582799512397,0.3398187122412882
6274,0.00012863390789812196,0.04971700540262413,0.52,0.024882402802608502,0.5,0.7226200315077868,0.08811422691021353,0.003794700282994597,0,0.2381617285241561,0.0,0.75,0.8181818181818182,0.6521739130434783,0.0,0.2727272727272727,False,False,False,True,False,False,True,False,False,False,True,False,0.3336367761876686,0.3336367761876686,0.3363528682670732
10173,0.0008361204013377926,0.038268587599691276,0.28,0.2426578711925304,0.0,0.5841007796614301,0.04836634936969385,0.008296887059428866,1,0.8358472331834651,0.0,0.673076923076923,0.7272727272727273,0.17391304347826086,0.5,0.2727272727272727,True,False,False,False,False,False,False,True,False,False,True,False,0.349619292156186,0.349619292156186,0.3436328557153468
9661,0.00012863390789812196,0.08676357087728326,0.48,0.004977724991769642,1.0,0.7259688514698602,0.16323642912271674,0.011898636480576279,1,0.3812879629849001,0.0,0.6923076923076923,0.7272727272727273,0.13043478260869565,0.6666666666666666,0.2727272727272727,True,False,False,True,False,True,False,False,False,False,False,False,0.196551365360423,0.35628797265810974,0.37561842973030285
830,0.002444044250064317,0.006496012348855158,0.52,0.024894847115087926,0.25,0.7131167925999751,0.007074864934396707,0.0026369951119115,-1,0.8874845573413144,0.0,0.4038461538461539,0.4545454545454545,0.4782608695652174,0.6666666666666666,0.2727272727272727,True,False,False,True,False,False,False,False,False,False,False,True,0.2999489313685777,0.2999489313685777,0.3177185078341385
10601,0.0005145356315924878,0.05029585798816568,0.2,0.024882402802608502,1.0,0.7141866223712603,0.16323642912271674,0.004437869822485207,-1,0.3467060049273696,0.0,0.9423076923076923,0.9999999999999999,0.17391304347826086,0.5,0.4545454545454545,False,True,False,True,False,True,False,False,False,False,False,True,0.3336367761876686,0.3336367761876686,0.3363528682670732
15159,0.0007074864934396708,0.08676357087728326,0.8,0.03448277921817239,0.0,0.7174272217069899,0.16323642912271674,0.011898636480576279,-1,0.3800643964276876,0.0,0.6538461538461539,0.6363636363636364,0.6086956521739131,1.0,0.6363636363636364,False,True,False,False,True,True,False,False,False,False,False,True,0.44471244037090635,0.44471244037090635,0.44471244037090635
7052,0.005724208901466426,0.006110110625160792,0.0,0.2426578711925304,0.0,0.4221615311548884,0.04617957293542578,0.005724208901466426,1,0.7389820568390361,0.0,0.9230769230769231,0.9999999999999999,1.0,0.0,0.2727272727272727,False,False,False,False,True,False,False,True,False,False,False,True,0.349619292156186,0.349619292156186,0.3436328557153468
9802,0.00032158476974530485,0.008425520967326988,0.28,0.024894847115087926,0.5,0.6955932262223252,0.08811422691021353,0.00038590172369436584,1,0.212157362293698,0.0,0.8653846153846154,0.9090909090909091,0.4782608695652174,0.5,0.8181818181818182,False,False,True,False,True,False,True,False,False,False,False,False,0.29163724690387327,0.29163724690387327,0.3126888126167739
8836,0.0004502186776434268,0.05576279907383586,0.28,0.018666468719136162,0.0,0.7102225957585641,0.12921276048366348,0.002379727296115256,1,0.1142199281407339,0.0,0.38461538461538464,0.36363636363636365,0.7826086956521738,0.3333333333333333,0.2727272727272727,False,False,True,False,False,False,True,False,False,False,True,False,0.3065236003007349,0.33733871266461685,0.3398187122412882
992,0.0014149729868793415,0.00392333419089272,0.8,0.07466587487654465,0.0,0.7057638982773013,0.04868793413943916,0.0035374324671983534,-1,0.6910476302164675,0.0,0.038461538461538464,0.0,0.43478260869565216,0.6666666666666666,0.4545454545454545,True,False,False,False,False,False,False,True,False,False,False,True,0.3363828823328856,0.3363828823328856,0.33926004191452325
2279,0.0030872137895549268,0.038268587599691276,0.52,0.07466587487654465,0.0,0.7223413218416976,0.04836634936969385,0.004823771546179573,1,0.7583143440595058,0.0,0.5769230769230769,0.6363636363636364,0.8695652173913043,0.3333333333333333,0.2727272727272727,True,False,False,True,False,False,False,True,False,False,False,True,0.3391831162029442,0.3391831162029442,0.33114408959120467
8654,0.0014149729868793415,0.05576279907383586,0.0,0.18043630879540987,0.0,0.7198273379198371,0.12921276048366348,0.0045021867764342685,0,0.1665142385029455,0.0,0.44230769230769235,0.4545454545454545,0.6521739130434783,0.8333333333333333,0.2727272727272727,False,False,True,False,True,False,True,False,False,False,False,True,0.3655037460379755,0.3655037460379755,0.3363528682670732
3119,0.0020581425263699513,0.05029585798816568,0.68,0.024894847115087926,0.25,0.7203639244142067,0.16323642912271674,0.0020581425263699513,1,0.3919909252166213,0.0,0.038461538461538464,0.0,0.43478260869565216,0.6666666666666666,0.8181818181818182,False,True,False,False,False,True,False,False,False,False,False,True,0.2999489313685777,0.2999489313685777,0.3177185078341385
3916,0.0020581425263699513,0.05029585798816568,0.04,0.18043630879540987,0.0,0.743196694327772,0.16323642912271674,0.0020581425263699513,0,0.4715981281882653,0.0,0.057692307692307696,0.0,0.9130434782608695,0.5,0.0,False,False,True,False,False,True,False,False,False,False,True,False,0.3655037460379755,0.3655037460379755,0.3363528682670732
7789,0.0002572678157962439,0.1386030357602264,0.04,0.07466587487654465,0.0,0.7242275932319572,0.042063287882685874,0.006688963210702341,-1,0.009421583518263,0.0,0.17307692307692307,0.1818181818181818,0.30434782608695654,0.6666666666666666,0.2727272727272727,False,False,False,False,False,False,False,False,True,False,False,True,0.3403724668448331,0.3403724668448331,0.3192289787307593
7428,0.0007074864934396708,0.002186776434268073,0.8,0.024882402802608502,0.75,0.7309813800921542,0.012734756881914073,0.0007074864934396708,0,0.6468743538272282,0.0,0.15384615384615385,0.09090909090909091,0.8260869565217391,0.3333333333333333,0.0,False,False,True,True,False,False,False,False,False,False,False,True,0.3336367761876686,0.3336367761876686,0.3363528682670732
14316,0.00012863390789812196,0.009776177000257269,0.52,0.055999406157408484,1.0,0.7996986706132879,0.16323642912271674,0.0004502186776434268,0,0.3838564586418299,0.0,0.6346153846153846,0.6363636363636364,0.0,0.6666666666666666,0.2727272727272727,True,False,False,False,True,True,False,False,False,False,True,False,0.3314823648200101,0.3319910327620125,0.33683512597337273
4745,0.0010290712631849757,0.014342680730640597,0.68,0.18043630879540987,0.0,0.5233852255474652,0.12921276048366348,0.0010290712631849757,-1,0.1738486378411045,0.0,0.9423076923076923,0.9999999999999999,0.21739130434782608,0.3333333333333333,0.0,False,True,False,True,False,False,True,False,False,False,False,True,0.3520069963686552,0.3520069963686552,0.33674693595775035
9302,0.0006431695394906097,0.1386030357602264,0.72,0.11822096855452903,0.0,0.7300218489447486,0.04064831489580654,0.0030872137895549268,1,0.2323280304664098,0.0,0.8846153846153846,0.9090909090909091,0.3913043478260869,0.0,0.2727272727272727,True,False,False,True,False,False,False,False,True,False,True,False,0.30589055046363295,0.30589055046363295,0.3303761201011563
